,101_APAR_127.17,105_APAR_128.18,109_APAR_129.19,113_APAR_130.20,117_APAR_131.21,121_APAR_132.22,125_APAR_133.23,129_APAR_134.24,133_APAR_135.25,22_APAR_111.1,26_APAR_112.2,3821_APAR_19.19,3825_APAR_20.20,45_APAR_113.3,49_APAR_114.4,53_APAR_115.5,57_APAR_116.6,61_APAR_117.7,65_APAR_118.8,651_FIF_104.4,653_FIF_105.5,655_FIF_106.6,69_APAR_119.9,73_APAR_120.10,77_APAR_121.11,81_APAR_122.12,85_APAR_123.13,89_APAR_124.14,93_APAR_125.15,97_APAR_126.16
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-20 23:45:36,21.0,17.0,14.5,,,,,,,23.6,23.1,,,21.5,10.0,0.4,24.3,24.0,22.6,26.5,28.0,24.7,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-20 23:52:48,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.4,24.3,24.0,22.6,26.5,28.0,24.8,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:00:00,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.4,24.3,24.0,22.6,26.5,28.0,24.8,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:07:12,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.4,24.3,24.0,22.6,26.6,28.0,24.9,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:14:24,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.4,24.3,24.0,22.6,26.6,28.0,24.9,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:21:36,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.3,24.3,24.0,22.6,26.6,28.0,24.9,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:28:48,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.3,24.3,24.0,22.6,26.6,28.0,24.9,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:36:00,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.2,24.3,24.0,22.6,26.6,28.0,24.9,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:43:12,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.2,24.3,24.0,22.6,26.6,28.0,24.9,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:50:24,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.1,24.3,24.0,22.6,26.6,28.0,24.9,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 00:57:36,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,0.1,24.3,24.0,22.6,26.6,28.0,24.9,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 01:04:48,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,-0.1,24.3,24.0,22.6,26.6,28.0,24.8,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 01:12:00,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,-0.1,24.3,24.0,22.6,26.6,28.0,24.8,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 01:19:12,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,-0.3,24.3,24.0,22.6,26.6,28.0,24.8,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 01:26:24,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,10.0,-0.3,24.3,24.0,22.6,26.6,28.0,24.8,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 01:33:36,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,9.9,-0.6,24.3,24.0,22.6,26.6,28.0,24.7,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 01:40:48,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,9.9,-0.6,24.3,24.0,22.6,26.6,28.0,24.7,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 01:48:00,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,9.9,-0.8,24.3,24.0,22.6,26.5,28.0,24.7,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 01:55:12,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,9.9,-0.8,24.3,24.0,22.6,26.5,28.0,24.7,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 02:02:24,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,9.9,-1.0,24.3,24.0,22.6,26.5,28.0,24.7,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 02:09:36,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,9.9,-1.0,24.3,24.0,22.6,26.5,28.0,24.7,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
2019-01-21 02:16:48,21.0,17.0,14.5,,,,,,,23.6,23.1,10.0,10.5,21.5,9.9,-1.2,24.3,24.0,22.6,26.5,28.0,24.7,18.1,20.8,20.2,19.2,15.6,32.3,24.8,19.8
