,2203_LE03_02.2,2270_LE03_03.3,2337_LE03_04.4,2404_LE03_05.5,2471_LE03_06.6,2538_LE03_07.7,2605_LE03_08.8,2672_LE03_09.9,3852_LE01_26.10,4038_LE03_27.26,4406_LE03_SUM
,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg
Time,,,,,,,,,,,
2019-01-23 23:45:36,,,-11.0,,,0.0,,,,0.0,-11.0
2019-01-23 23:52:48,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 00:00:00,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 00:07:12,,,-11.2,,,0.0,,,,0.0,-11.2
2019-01-24 00:14:24,,,-11.2,,,0.0,,,,0.0,-11.2
2019-01-24 00:21:36,,,-11.0,,,0.0,,,,0.0,-11.0
2019-01-24 00:28:48,,,-11.0,,,0.0,,,,0.0,-11.0
2019-01-24 00:36:00,,,-11.0,,,0.0,,,,0.0,-11.0
2019-01-24 00:43:12,,,-11.0,,,0.0,,,,0.0,-11.0
2019-01-24 00:50:24,,,-11.3,,,0.0,,,,0.0,-11.3
2019-01-24 00:57:36,,,-11.3,,,0.0,,,,0.0,-11.3
2019-01-24 01:04:48,,,-11.5,,,0.0,,,,0.0,-11.5
2019-01-24 01:12:00,,,-11.5,,,0.0,,,,0.0,-11.5
2019-01-24 01:19:12,,,-11.3,,,0.0,,,,0.0,-11.3
2019-01-24 01:26:24,,,-11.3,,,0.0,,,,0.0,-11.3
2019-01-24 01:33:36,,,-11.4,,,0.0,,,,0.0,-11.4
2019-01-24 01:40:48,,,-11.4,,,0.0,,,,0.0,-11.4
2019-01-24 01:48:00,,,-11.1,,,0.0,,,,0.0,-11.1
2019-01-24 01:55:12,,,-11.1,,,0.0,,,,0.0,-11.1
2019-01-24 02:02:24,,,-11.1,,,0.0,,,,0.0,-11.1
2019-01-24 02:09:36,,,-11.1,,,0.0,,,,0.0,-11.1
2019-01-24 02:16:48,,,-11.2,,,0.0,,,,0.0,-11.2
2019-01-24 02:24:00,,,-11.2,,,0.0,,,,0.0,-11.2
2019-01-24 02:31:12,,,-11.2,,,0.0,,,,0.0,-11.2
2019-01-24 02:38:24,,,-10.6,,,0.0,,,,0.0,-10.6
2019-01-24 02:45:36,,,-10.6,,,0.0,,,,0.0,-10.6
2019-01-24 02:52:48,,,-11.3,,,0.0,,,,0.0,-11.3
2019-01-24 03:00:00,,,-11.3,,,0.0,,,,0.0,-11.3
2019-01-24 03:07:12,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 03:14:24,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 03:21:36,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 03:28:48,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 03:36:00,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 03:43:12,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 03:50:24,,,-10.8,,,0.0,,,,0.0,-10.8
2019-01-24 03:57:36,,,-10.8,,,0.0,,,,0.0,-10.8
2019-01-24 04:04:48,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 04:12:00,,,-10.9,,,0.0,,,,0.0,-10.9
2019-01-24 04:19:12,,,-11.5,,,0.0,,,,0.0,-11.5
2019-01-24 04:26:24,,,-11.5,,,0.0,,,,0.0,-11.5
2019-01-24 04:33:36,,,-11.8,,,0.0,,,,0.0,-11.8
2019-01-24 04:40:48,,,-11.8,,,0.0,,,,0.0,-11.8
