,476_APAR_715.15,480_APAR_716.16,484_APAR_717.17,488_APAR_718.18,492_APAR_719.19,496_APAR_720.20,500_APAR_721.21,504_APAR_722.22,508_APAR_723.23,512_APAR_724.24,516_APAR_725.25,520_APAR_726.26,524_APAR_727.27,528_APAR_728.28,532_APAR_729.29,536_APAR_730.30,540_APAR_731.31,544_APAR_732.32,548_APAR_733.1,552_APAR_734.2,556_APAR_735.3,560_APAR_736.4,564_APAR_737.5,568_APAR_738.6,572_APAR_739.7,576_APAR_740.8,580_APAR_741.9,584_APAR_742.10,588_APAR_743.11,592_APAR_744.12,596_APAR_745.13,600_APAR_746.14,604_APAR_747.15,608_APAR_748.16,612_APAR_749.17,616_APAR_750.18,620_APAR_751.19,624_APAR_752.20,628_APAR_753.21,632_APAR_754.22,636_APAR_755.23,640_APAR_756.24,644_APAR_757.25,706_FIF_703.3,708_FIF_704.4,710_FIF_705.5,712_FIF_706.6,714_FIF_707.7,716_FIF_708.8,718_FIF_709.9,720_FIF_710.10
2019-01-28 21:50:24,32.1,32.7,33.1,46.0,70.5,29.6,29.3,28.7,48.2,74.6,46.0,45.7,48.4,59.1,26.8,28.5,36.8,44.4,26.6,27.3,32.6,40.3,48.5,32.3,34.0,33.2,43.7,58.9,57.3,43.4,33.1,26.3,63.8,44.4,33.8,18.0,53.7,38.0,28.2,20.4,81.5,60.8,79.7,23.0,31.176471,21.294118,29.941176,23.0,27.0,24.294118,24.0
2019-01-28 21:57:36,32.1,32.7,33.1,46.0,70.5,29.6,29.3,28.7,48.2,74.6,46.0,45.7,48.4,59.1,26.8,28.5,36.8,44.4,26.6,27.3,32.6,40.3,48.5,32.3,34.0,33.2,43.7,58.9,57.3,43.4,33.1,26.3,63.8,44.4,33.8,18.0,53.7,38.0,28.2,20.4,81.5,60.8,79.7,23.0,31.176471,21.294118,29.941176,23.0,27.0,24.294118,24.0
2019-01-28 22:04:48,32.2,32.9,33.1,46.0,70.5,29.6,29.3,28.7,48.2,74.6,46.0,45.7,48.4,59.1,26.8,28.5,36.8,44.3,26.6,27.3,32.6,40.3,48.5,32.3,34.1,33.3,43.7,58.8,57.3,43.4,33.1,26.4,63.7,44.4,33.8,18.1,53.7,38.0,28.2,20.4,82.6,60.7,81.0,23.0,30.444444,21.777778,29.722222,23.0,27.0,24.444444,24.0
2019-01-28 22:12:00,32.2,32.9,33.1,46.0,70.5,29.6,29.3,28.7,48.2,74.6,46.0,45.7,48.4,59.1,26.8,28.5,36.8,44.3,26.6,27.3,32.6,40.3,48.5,32.3,34.1,33.3,43.7,58.8,57.3,43.4,33.1,26.4,63.7,44.4,33.8,18.1,53.7,38.0,28.2,20.4,82.6,60.7,81.0,23.0,30.444444,21.777778,29.722222,23.0,27.0,24.444444,24.0
2019-01-28 22:19:12,32.2,32.9,33.1,46.0,70.5,29.6,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,26.8,28.6,36.8,44.3,26.6,27.3,32.6,40.3,48.5,32.4,34.1,33.3,43.7,58.8,57.3,43.4,33.2,26.4,63.7,44.4,33.8,18.1,53.7,38.0,28.3,20.5,83.4,60.6,81.7,23.0,31.058824,22.0,29.764706,23.0,27.0,24.764706,24.0
2019-01-28 22:26:24,32.2,32.9,33.1,46.0,70.5,29.6,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,26.8,28.6,36.8,44.3,26.6,27.3,32.6,40.3,48.5,32.4,34.1,33.3,43.7,58.8,57.3,43.4,33.2,26.4,63.7,44.4,33.8,18.1,53.7,38.0,28.3,20.5,83.4,60.6,81.7,23.0,31.058824,22.0,29.764706,23.0,27.0,24.764706,24.0
2019-01-28 22:33:36,32.3,33.1,33.1,46.0,70.5,29.6,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,26.9,28.6,36.8,44.3,26.6,27.3,32.6,40.2,48.5,32.4,34.1,33.3,43.7,58.8,57.3,43.4,33.1,26.4,63.7,44.3,33.9,18.1,53.6,38.0,28.3,20.6,83.8,60.5,81.9,23.0,30.705882,22.0,30.0,23.0,27.0,24.823529,24.0
2019-01-28 22:40:48,32.3,33.1,33.1,46.0,70.5,29.6,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,26.9,28.6,36.8,44.3,26.6,27.3,32.6,40.2,48.5,32.4,34.1,33.3,43.7,58.8,57.3,43.4,33.1,26.4,63.7,44.3,33.9,18.1,53.6,38.0,28.3,20.6,83.8,60.5,81.9,23.0,30.705882,22.0,30.0,23.0,27.0,24.823529,24.0
2019-01-28 22:48:00,32.3,33.2,33.1,46.1,70.5,29.6,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,26.9,28.6,36.8,44.3,26.6,27.3,32.6,40.2,48.5,32.4,34.1,33.2,43.7,58.8,57.3,43.4,33.2,26.4,63.7,44.3,33.9,18.1,53.6,38.0,28.3,20.6,84.5,60.5,82.2,23.0,30.111111,22.0,30.0,23.0,27.0,25.0,24.0
2019-01-28 22:55:12,32.3,33.2,33.1,46.1,70.5,29.6,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,26.9,28.6,36.8,44.3,26.6,27.3,32.6,40.2,48.5,32.4,34.1,33.2,43.7,58.8,57.3,43.4,33.2,26.4,63.7,44.3,33.9,18.1,53.6,38.0,28.3,20.6,84.5,60.5,82.2,23.0,30.111111,22.0,30.0,23.0,27.0,25.0,24.0
2019-01-28 23:02:24,32.2,33.0,33.1,46.1,70.5,29.7,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,26.9,28.6,36.8,44.3,26.6,27.3,32.6,40.2,48.5,32.4,34.2,33.3,43.6,58.8,57.3,43.4,33.2,26.4,63.7,44.3,33.9,18.1,53.6,38.0,28.3,20.7,84.8,60.4,82.4,23.0,30.611111,22.0,30.0,23.0,27.0,25.0,24.0
2019-01-28 23:09:36,32.2,33.0,33.1,46.1,70.5,29.7,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,26.9,28.6,36.8,44.3,26.6,27.3,32.6,40.2,48.5,32.4,34.2,33.3,43.6,58.8,57.3,43.4,33.2,26.4,63.7,44.3,33.9,18.1,53.6,38.0,28.3,20.7,84.8,60.4,82.4,23.0,30.611111,22.0,30.0,23.0,27.0,25.0,24.0
2019-01-28 23:16:48,32.4,33.2,33.1,46.1,70.5,29.6,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,27.0,28.7,36.9,44.2,26.6,27.3,32.6,40.2,48.5,32.4,34.2,33.2,43.6,58.8,57.3,43.4,33.2,26.5,63.7,44.3,33.9,18.2,53.6,38.0,28.3,20.8,85.1,60.3,82.8,23.055556,30.722222,22.0,30.0,23.0,27.0,25.0,24.0
2019-01-28 23:24:00,32.4,33.2,33.1,46.1,70.5,29.6,29.3,28.7,48.3,74.6,46.0,45.7,48.4,59.1,27.0,28.7,36.9,44.2,26.6,27.3,32.6,40.2,48.5,32.4,34.2,33.2,43.6,58.8,57.3,43.4,33.2,26.5,63.7,44.3,33.9,18.2,53.6,38.0,28.3,20.8,85.1,60.3,82.8,23.055556,30.722222,22.0,30.0,23.0,27.0,25.0,24.0
2019-01-28 23:31:12,32.2,32.9,33.1,46.1,70.6,29.6,29.3,28.7,48.3,74.7,46.0,45.7,48.4,59.1,27.0,28.7,36.9,44.2,26.6,27.4,32.6,40.2,48.5,32.4,34.2,33.2,43.6,58.8,57.3,43.4,33.1,26.5,63.6,44.3,34.0,18.2,53.6,37.9,28.3,20.8,85.5,60.3,83.6,23.777778,30.666667,22.0,30.0,23.0,27.0,25.0,24.111111
2019-01-28 23:38:24,32.2,32.9,33.1,46.1,70.6,29.6,29.3,28.7,48.3,74.7,46.0,45.7,48.4,59.1,27.0,28.7,36.9,44.2,26.6,27.4,32.6,40.2,48.5,32.4,34.2,33.2,43.6,58.8,57.3,43.4,33.1,26.5,63.6,44.3,34.0,18.2,53.6,37.9,28.3,20.8,85.5,60.3,83.6,23.777778,30.666667,22.0,30.0,23.0,27.0,25.0,24.111111
2019-01-28 23:45:36,32.1,32.7,33.1,46.1,70.6,29.6,29.3,28.7,48.4,74.7,46.0,45.7,48.4,59.1,27.0,28.8,36.9,44.2,26.6,27.4,32.6,40.2,48.5,32.3,34.1,33.2,43.6,58.7,57.3,43.4,33.1,26.6,63.6,44.3,34.0,18.2,53.5,37.9,28.3,20.9,85.3,60.3,84.2,24.0,31.055556,22.0,30.0,23.0,27.0,25.0,24.833333
2019-01-28 23:52:48,32.1,32.7,33.1,46.1,70.6,29.6,29.3,28.7,48.4,74.7,46.0,45.7,48.4,59.1,27.0,28.8,36.9,44.2,26.6,27.4,32.6,40.2,48.5,32.3,34.1,33.2,43.6,58.7,57.3,43.4,33.1,26.6,63.6,44.3,34.0,18.2,53.5,37.9,28.3,20.9,85.3,60.3,84.2,24.0,31.055556,22.0,30.0,23.0,27.0,25.0,24.833333
2019-01-29 00:00:00,32.1,32.7,33.1,46.1,70.6,29.6,29.3,28.7,48.4,74.7,46.0,45.7,48.4,59.1,27.0,28.8,36.9,44.2,26.6,27.4,32.6,40.2,48.5,32.3,34.1,33.2,43.6,58.7,57.3,43.4,33.1,26.6,63.6,44.3,34.0,18.2,53.5,37.9,28.3,20.9,85.3,60.3,84.2,24.0,31.055556,22.0,30.0,23.0,27.0,25.0,24.833333
2019-01-29 00:07:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
